UserId,month,Reputation,Rank,index,UCreationDate,UAccessDate,ULocation,U.Views,PViewCount,tCount,qCount,aCount,changed
1126306,34,70.0,331.5,7387,2012-01-02 13:34:26,2018-09-13 09:26:42,"Tehran, Tehran Province, Iran",36,542.0,9,4,5,yes
1127274,34,55.0,403.5,11926,2012-01-03 05:52:06,2018-05-03 16:01:06,The universe.,61,3744.0,7,3,4,yes
1134080,34,75.0,313.5,45666,2012-01-06 10:26:13,2018-09-12 06:47:25,Behind the scenes,2128,579.0,8,1,7,yes
1134080,35,55.0,363.5,45666,2012-01-06 10:26:13,2018-09-12 06:47:25,Behind the scenes,2128,312.0,6,1,5,yes
1136826,31,-10.0,2441.0,7594,2012-01-08 07:39:10,2018-06-20 22:52:22,,101,1290.0,11,10,1,yes
1140784,30,61.0,425.5,28215,2012-01-10 12:04:31,2017-03-21 20:45:48,,164,16418.0,13,11,2,yes
1140784,31,14.0,1302.5,28215,2012-01-10 12:04:31,2017-03-21 20:45:48,,164,399.0,5,3,2,yes
1140784,32,25.0,832.0,28215,2012-01-10 12:04:31,2017-03-21 20:45:48,,164,444.0,4,3,1,yes
1151408,29,23.0,1051.0,26914,2012-01-16 07:44:25,2018-09-15 22:22:40,"Nerviano, MI, Italia",263,11406.0,5,4,1,yes
1155739,34,23.0,831.5,44898,2012-01-18 08:35:26,2018-03-14 22:13:02,,360,18538.0,5,4,1,yes
1160240,34,25.0,803.5,15384,2012-01-20 08:42:36,2018-09-13 13:31:57,,40,1428.0,4,3,1,yes
1162085,29,40.0,693.0,22386,2012-01-21 09:01:34,2012-12-28 11:50:50,,6,1251.0,12,9,3,yes
1163760,30,38.0,677.0,30180,2012-01-22 18:28:44,2018-09-04 16:13:00,,135,39164.0,6,2,4,yes
1156801,31,315.0,90.0,49174,2012-01-18 17:27:21,2018-09-15 22:26:57,,88,72196.0,34,5,29,yes
1140129,28,2.0,2714.0,23003,2012-01-10 05:15:13,2018-09-14 06:54:17,Hyderabad,45,4252.0,5,4,1,yes
1140129,34,1.0,2096.5,23003,2012-01-10 05:15:13,2018-09-14 06:54:17,Hyderabad,45,8120.0,3,2,1,yes
1162233,29,98.0,307.5,23363,2012-01-21 12:10:55,2018-09-16 00:15:05,"Berlin, Germany",2102,3511.0,12,3,9,yes
1162233,34,167.0,140.0,23363,2012-01-21 12:10:55,2018-09-16 00:15:05,"Berlin, Germany",2102,3439.0,22,5,17,yes
1127574,29,68.0,438.0,14109,2012-01-03 09:58:32,2018-08-05 12:06:55,"Riyadh, Saudi Arabia",32,33038.0,10,5,5,yes
1131098,32,33.0,667.0,31013,2012-01-05 00:26:49,2018-09-13 18:49:11,"Austin, TX, United States",194,3954.0,7,6,1,yes
1131098,33,35.0,567.5,31013,2012-01-05 00:26:49,2018-09-13 18:49:11,"Austin, TX, United States",194,396.0,5,3,2,yes
1131098,34,25.0,803.5,31013,2012-01-05 00:26:49,2018-09-13 18:49:11,"Austin, TX, United States",194,496.0,3,1,2,yes
1149982,29,55.0,516.0,21464,2012-01-15 02:16:41,2018-09-16 03:28:22,"Zivinice, Bosnia and Herzegovina",118,2652.0,7,3,4,yes
1157905,29,18.0,1314.0,4085,2012-01-19 07:20:35,2018-09-13 11:08:47,Israel,91,5313.0,4,3,1,yes
1167467,29,30.0,869.0,45639,2012-01-24 16:24:46,2015-07-18 07:52:30,,3,1040.0,4,2,2,yes
245428,29,424.0,64.0,5497,2010-01-07 10:32:08,2018-09-13 12:31:35,"Beijing, China",464,24340.0,54,17,37,yes
245428,35,1012.0,15.0,5497,2010-01-07 10:32:08,2018-09-13 12:31:35,"Beijing, China",464,75766.0,109,6,103,yes
245428,36,360.0,63.0,5497,2010-01-07 10:32:08,2018-09-13 12:31:35,"Beijing, China",464,8328.0,42,12,30,yes
1157633,29,401.0,70.0,3160,2012-01-19 03:51:28,2018-09-14 17:59:37,"San Francisco, CA",615,8647.0,45,5,40,yes
1132646,29,338.0,91.0,37515,2012-01-05 16:41:13,2018-09-14 16:59:06,Portugal,163,619467.0,41,13,28,yes
567292,29,248.0,125.0,1783,2011-01-07 18:11:52,2018-09-12 18:27:50,"London, United Kingdom",4503,1625.0,28,5,23,yes
567292,31,4922.0,2.0,1783,2011-01-07 18:11:52,2018-09-12 18:27:50,"London, United Kingdom",4503,167662.0,510,19,491,yes
567292,32,8781.0,1.0,1783,2011-01-07 18:11:52,2018-09-12 18:27:50,"London, United Kingdom",4503,39305.0,899,25,874,yes
567292,33,4989.0,1.0,1783,2011-01-07 18:11:52,2018-09-12 18:27:50,"London, United Kingdom",4503,6626.0,515,13,502,yes
567292,34,3301.0,3.0,1783,2011-01-07 18:11:52,2018-09-12 18:27:50,"London, United Kingdom",4503,1506.0,352,3,349,yes
567292,35,3883.0,3.0,1783,2011-01-07 18:11:52,2018-09-12 18:27:50,"London, United Kingdom",4503,199.0,390,1,389,yes
567292,36,1843.0,11.0,1783,2011-01-07 18:11:52,2018-09-12 18:27:50,"London, United Kingdom",4503,980.0,189,7,182,yes
1141275,33,130.0,164.5,30442,2012-01-10 16:11:10,2018-09-15 23:22:07,,785,3735.0,16,6,10,yes
1139169,29,150.0,199.0,18136,2012-01-09 16:52:02,2018-09-04 19:25:06,,24,6208.0,17,4,13,yes
1134411,29,135.0,221.5,46963,2012-01-06 13:42:35,2018-09-13 20:26:21,,60,48645.0,25,23,2,yes
1134411,34,140.0,171.0,46963,2012-01-06 13:42:35,2018-09-13 20:26:21,,60,1474.0,15,2,13,yes
1159500,29,127.0,240.0,12099,2012-01-19 21:23:45,2018-09-11 18:41:03,"L'viv, Ukraine",193,15049.0,26,18,8,yes
1159500,30,131.0,203.0,12099,2012-01-19 21:23:45,2018-09-11 18:41:03,"L'viv, Ukraine",193,17284.0,19,8,11,yes
1159500,31,70.0,379.0,12099,2012-01-19 21:23:45,2018-09-11 18:41:03,"L'viv, Ukraine",193,82878.0,8,2,6,yes
1159500,33,13.0,1125.5,12099,2012-01-19 21:23:45,2018-09-11 18:41:03,"L'viv, Ukraine",193,2130.0,3,2,1,yes
1159500,36,15.0,946.0,12099,2012-01-19 21:23:45,2018-09-11 18:41:03,"L'viv, Ukraine",193,196.0,2,1,1,yes
1166066,34,25.0,803.5,40886,2012-01-24 00:23:32,2016-10-24 20:08:07,"Chico, CA",55,345.0,3,1,2,yes
1167772,29,116.0,261.0,47248,2012-01-24 19:17:57,2018-09-11 12:08:42,"Indore, Madhya Pradesh, India",67,1208.0,14,1,13,yes
1158990,29,115.0,263.5,8130,2012-01-19 16:43:23,2018-09-12 17:01:32,,389,2711.0,15,7,8,yes
1158990,31,63.0,417.5,8130,2012-01-19 16:43:23,2018-09-12 17:01:32,,389,2744.0,10,6,4,yes
1158990,32,106.0,257.0,8130,2012-01-19 16:43:23,2018-09-12 17:01:32,,389,2717.0,13,1,12,yes
1158990,35,235.0,98.0,8130,2012-01-19 16:43:23,2018-09-12 17:01:32,,389,1517.0,24,1,23,yes
1162539,29,103.0,293.5,24609,2012-01-21 16:56:47,2018-09-15 06:30:26,"Tehran, Iran",348,14160.0,14,6,8,yes
1162539,32,69.0,389.0,24609,2012-01-21 16:56:47,2018-09-15 06:30:26,"Tehran, Iran",348,11468.0,14,9,5,yes
1162539,33,58.0,361.5,24609,2012-01-21 16:56:47,2018-09-15 06:30:26,"Tehran, Iran",348,1930.0,8,3,5,yes
1146396,33,30.0,633.0,5703,2012-01-12 20:37:47,2018-09-14 15:35:41,"Bay Area, CA",233,2611.0,4,2,2,yes
1164677,29,83.0,347.0,34584,2012-01-23 10:02:15,2018-08-05 11:36:25,,50,2880.0,10,2,8,yes
1141253,29,81.0,350.0,30306,2012-01-10 15:58:24,2018-09-15 11:42:37,"Marrakesh, Marrakesh-Tensift-El Haouz, Morocco",467,83416.0,13,7,6,yes
563161,29,78.0,376.5,9102,2011-01-04 21:27:34,2018-09-14 05:06:25,"Christchurch, New Zealand",29,1836.0,10,3,7,yes
570373,29,75.0,387.5,1954,2011-01-10 20:27:29,2018-09-12 17:53:48,"Barcelona, Spain",893,27585.0,9,3,6,yes
1151887,29,75.0,387.5,29334,2012-01-16 12:54:38,2018-09-13 15:12:19,"Mumbai, Maharashtra, India",631,4062.0,9,3,6,yes
1125615,29,74.0,392.5,3715,2012-01-02 02:40:36,2018-05-01 19:25:43,,44,1040.0,12,4,8,yes
1130892,29,73.0,396.5,29712,2012-01-04 21:50:35,2018-09-14 08:07:27,Turkey,212,27708.0,12,8,4,yes
1130892,36,75.0,259.5,29712,2012-01-04 21:50:35,2018-09-14 08:07:27,Turkey,212,2026.0,8,1,7,yes
1148501,29,73.0,396.5,13668,2012-01-13 20:48:55,2018-09-12 16:25:12,,47,11676.0,15,14,1,yes
1144326,29,68.0,438.0,47240,2012-01-11 23:05:30,2018-09-14 16:36:31,"Tunis, Tunisia",325,54715.0,10,5,5,yes
1144326,31,23.0,914.5,47240,2012-01-11 23:05:30,2018-09-14 16:36:31,"Tunis, Tunisia",325,13184.0,5,4,1,yes
1166318,29,65.0,448.0,42130,2012-01-24 05:17:49,2018-08-02 14:48:13,"New Delhi, India",43,238.0,7,1,6,yes
1135427,30,125.0,215.0,908,2012-01-07 01:34:57,2018-09-15 00:19:05,,158,1593.0,14,3,11,yes
1150136,29,60.0,472.5,21866,2012-01-15 06:50:53,2018-09-15 20:53:53,Israel,34,3384.0,7,2,5,yes
1155142,30,486.0,57.0,41506,2012-01-18 00:34:18,2018-09-14 16:18:31,"Porto Alegre, Brazil",717,42423.0,54,7,47,yes
1155142,31,831.0,24.0,41506,2012-01-18 00:34:18,2018-09-14 16:18:31,"Porto Alegre, Brazil",717,3660.0,86,1,85,yes
1154446,29,53.0,533.5,38509,2012-01-17 16:56:03,2018-09-12 19:44:03,Texas,177,1232.0,7,1,6,yes
1154446,34,40.0,546.0,38509,2012-01-17 16:56:03,2018-09-12 19:44:03,Texas,177,1028.0,5,2,3,yes
1154446,35,86.0,240.5,38509,2012-01-17 16:56:03,2018-09-12 19:44:03,Texas,177,29569.0,14,7,7,yes
1154446,36,85.0,231.0,38509,2012-01-17 16:56:03,2018-09-12 19:44:03,Texas,177,213.0,9,1,8,yes
246826,31,50.0,521.0,48673,2010-01-08 23:53:19,2018-09-11 15:07:42,Utah,92,8300.0,7,4,3,yes
246826,34,80.0,294.5,48673,2010-01-08 23:53:19,2018-09-11 15:07:42,Utah,92,27592.0,12,8,4,yes
561300,30,403.0,68.0,29846,2011-01-03 13:37:56,2018-09-15 07:10:51,"Iasi, Romania",238,40925.0,44,5,39,yes
1130785,29,45.0,623.5,29429,2012-01-04 20:36:13,2018-09-14 14:55:29,,30,6455.0,7,5,2,yes
1135731,29,45.0,623.5,2130,2012-01-07 08:35:34,2018-09-14 14:53:10,"Gothenburg, Sweden",116,3482.0,5,1,4,yes
1136565,29,45.0,623.5,6356,2012-01-08 00:15:55,2017-12-15 14:17:02,"Phoenix, AZ",23,1429.0,5,1,4,yes
1150275,29,45.0,623.5,22322,2012-01-15 10:45:34,2018-09-13 16:04:19,"Amsterdam, Netherlands",30,652.0,5,1,4,yes
1150275,31,15.0,1241.5,22322,2012-01-15 10:45:34,2018-09-13 16:04:19,"Amsterdam, Netherlands",30,959.0,2,1,1,yes
1150275,32,49.0,516.0,22322,2012-01-15 10:45:34,2018-09-13 16:04:19,"Amsterdam, Netherlands",30,13448.0,11,8,3,yes
1147027,29,43.0,642.5,8236,2012-01-13 05:43:09,2018-06-18 17:52:51,India,60,14722.0,8,6,2,yes
1141395,29,40.0,693.0,30967,2012-01-10 17:13:08,2018-09-13 09:02:43,"Nuremberg, Germany",2812,424.0,5,2,3,yes
1141395,30,30.0,813.0,30967,2012-01-10 17:13:08,2018-09-13 09:02:43,"Nuremberg, Germany",2812,6969.0,5,4,1,yes
1141395,32,23.0,872.5,30967,2012-01-10 17:13:08,2018-09-13 09:02:43,"Nuremberg, Germany",2812,11504.0,5,4,1,yes
1149774,29,40.0,693.0,20611,2012-01-14 21:28:50,2018-09-15 16:13:44,,40,676.0,5,2,3,yes
1165995,29,40.0,693.0,40655,2012-01-23 23:16:09,2013-03-25 21:57:47,"Portland, OR",10,5500.0,6,4,2,yes
1166675,29,40.0,693.0,42994,2012-01-24 09:39:17,2018-09-13 14:13:23,"Dubai, United Arab Emirates",89,432.0,5,2,3,yes
1167088,31,55.0,474.5,44411,2012-01-24 13:22:58,2018-08-31 09:37:14,"Leerdam, the Netherlands",137,12084.0,7,3,4,yes
1147002,30,55.0,479.0,8191,2012-01-13 05:23:39,2018-09-16 01:00:27,"Orange County, CA, United States",48,7659.0,7,3,4,yes
1149201,29,35.0,768.0,16326,2012-01-14 11:43:31,2013-06-05 23:15:00,,3,1004.0,4,1,3,yes
1151899,29,35.0,768.0,29355,2012-01-16 13:01:34,2018-09-14 08:38:22,,7,18204.0,5,3,2,yes
1155404,29,35.0,768.0,44002,2012-01-18 04:27:54,2012-08-22 13:32:48,,0,799.0,4,1,3,yes
1156199,29,35.0,768.0,46673,2012-01-18 12:24:36,2018-09-13 21:41:51,,140,2009.0,4,1,3,yes
1158613,29,35.0,768.0,6302,2012-01-19 13:38:09,2013-08-05 09:53:40,,50,8073.0,5,3,2,yes
1158613,30,38.0,677.0,6302,2012-01-19 13:38:09,2013-08-05 09:53:40,,50,16233.0,8,7,1,yes
1158613,36,58.0,327.5,6302,2012-01-19 13:38:09,2013-08-05 09:53:40,,50,3138.0,8,3,5,yes
1149579,29,31.0,802.0,17672,2012-01-14 18:07:57,2018-09-13 08:25:43,,20,220.0,6,1,5,yes
1133251,29,30.0,869.0,43172,2012-01-05 23:06:26,2013-11-13 01:57:14,Indiana,95,1733.0,4,2,2,yes
1133251,30,55.0,479.0,43172,2012-01-05 23:06:26,2013-11-13 01:57:14,Indiana,95,12165.0,6,1,5,yes
1133318,29,30.0,869.0,43741,2012-01-06 00:04:04,2015-07-14 05:03:21,,28,2956.0,4,2,2,yes
1152759,34,253.0,95.0,33098,2012-01-16 21:56:46,2018-09-14 21:50:39,"Birmingham, AL, United States",111,12586.0,28,3,25,yes
1160743,34,65.0,354.5,17584,2012-01-20 13:49:52,2018-08-25 15:19:34,,135,8250.0,9,5,4,yes
1146032,32,28.0,789.5,3767,2012-01-12 17:07:00,2018-09-13 18:31:39,,313,35016.0,6,5,1,yes
1146032,35,46.0,427.5,3767,2012-01-12 17:07:00,2018-09-13 18:31:39,,313,13063.0,11,10,1,yes
1146032,36,23.0,689.0,3767,2012-01-12 17:07:00,2018-09-13 18:31:39,,313,9465.0,5,4,1,yes
1135908,29,25.0,1008.5,2577,2012-01-07 12:16:12,2013-05-17 05:36:19,,56,722.0,4,3,1,yes
1125496,29,23.0,1051.0,2923,2012-01-01 22:51:07,2018-09-09 21:13:40,"Cheshire, United Kingdom",303,664.0,4,2,2,yes
1125496,32,90.0,297.5,2923,2012-01-01 22:51:07,2018-09-09 21:13:40,"Cheshire, United Kingdom",303,1980.0,11,4,7,yes
1140366,29,23.0,1051.0,24057,2012-01-10 08:00:05,2014-08-22 06:30:17,,14,5784.0,5,4,1,yes
1128171,31,79.0,343.5,17747,2012-01-03 15:49:02,2018-09-10 12:08:31,,420,87009.0,14,8,6,yes
1128171,32,19.0,1096.5,17747,2012-01-03 15:49:02,2018-09-10 12:08:31,,420,42352.0,7,6,1,yes
1128171,33,55.0,376.5,17747,2012-01-03 15:49:02,2018-09-10 12:08:31,,420,8274.0,7,3,4,yes
1128171,34,15.0,1144.5,17747,2012-01-03 15:49:02,2018-09-10 12:08:31,,420,829.0,2,1,1,yes
1128171,35,40.0,499.0,17747,2012-01-03 15:49:02,2018-09-10 12:08:31,,420,21494.0,7,6,1,yes
1139554,29,20.0,1176.5,19588,2012-01-09 20:33:01,2013-01-20 06:25:18,,4,1847.0,3,2,1,yes
1144966,34,39.0,586.5,49107,2012-01-12 07:52:51,2018-09-15 19:05:57,,357,134060.0,8,4,4,yes
1144966,35,53.0,372.0,49107,2012-01-12 07:52:51,2018-09-15 19:05:57,,357,5961.0,11,10,1,yes
1144966,36,40.0,459.0,49107,2012-01-12 07:52:51,2018-09-15 19:05:57,,357,1012.0,6,4,2,yes
1145023,32,35.0,652.5,49240,2012-01-12 08:28:30,2018-09-13 19:07:50,,68,1460.0,4,1,3,yes
1151144,29,20.0,1176.5,25750,2012-01-16 02:38:46,2018-09-15 18:12:11,"Chicago, IL",159,11136.0,3,2,1,yes
1152483,30,23.0,964.0,31758,2012-01-16 18:52:11,2017-09-01 21:19:52,United States,55,6222.0,4,2,2,yes
1152483,32,36.0,639.5,31758,2012-01-16 18:52:11,2017-09-01 21:19:52,United States,55,138155.0,8,5,3,yes
1155134,31,15.0,1241.5,41469,2012-01-18 00:28:20,2015-03-09 02:50:36,,12,1511.0,2,1,1,yes
1146592,29,19.0,1291.5,6453,2012-01-12 22:46:30,2018-09-14 16:15:24,,39,2556.0,6,2,4,yes
1146592,32,18.0,1112.0,6453,2012-01-12 22:46:30,2018-09-14 16:15:24,,39,9057.0,4,3,1,yes
1138731,29,18.0,1314.0,15834,2012-01-09 13:15:35,2018-09-15 19:25:03,,194,13380.0,4,2,2,yes
1138731,30,65.0,412.0,15834,2012-01-09 13:15:35,2018-09-15 19:25:03,,194,2772.0,7,1,6,yes
1138731,31,50.0,521.0,15834,2012-01-09 13:15:35,2018-09-15 19:25:03,,194,21578.0,7,4,3,yes
1139419,29,16.0,1343.5,19157,2012-01-09 19:14:56,2018-09-13 10:24:20,Turkey,159,25368.0,5,4,1,yes
1139419,31,27.0,838.0,19157,2012-01-09 19:14:56,2018-09-13 10:24:20,Turkey,159,11604.0,10,9,1,yes
1139419,33,55.0,376.5,19157,2012-01-09 19:14:56,2018-09-13 10:24:20,Turkey,159,5300.0,7,3,4,yes
1139419,35,20.0,901.0,19157,2012-01-09 19:14:56,2018-09-13 10:24:20,Turkey,159,2347.0,3,2,1,yes
1148027,29,16.0,1343.5,11964,2012-01-13 15:56:18,2014-08-25 12:17:50,,37,69552.0,6,4,2,yes
1148027,31,3.0,2217.5,11964,2012-01-13 15:56:18,2014-08-25 12:17:50,,37,371.0,2,1,1,yes
1126685,29,15.0,1420.0,8469,2012-01-02 19:07:34,2018-08-13 22:40:36,,54,1015.0,2,1,1,yes
1131787,29,15.0,1420.0,34092,2012-01-05 09:48:40,2018-09-10 10:08:52,"Bacău, Bacău County, Romania",43,307.0,2,1,1,yes
1131982,29,15.0,1420.0,34726,2012-01-05 11:15:40,2018-09-13 20:55:24,Odessa,26,763.0,2,1,1,yes
1133880,29,15.0,1420.0,45114,2012-01-06 07:53:07,2015-10-28 09:08:49,,10,871.0,2,1,1,yes
1140051,35,23.0,791.0,22883,2012-01-10 03:56:52,2017-04-24 20:47:54,,21,3048.0,6,5,1,yes
1144248,32,1336.0,14.0,46812,2012-01-11 22:08:34,2015-11-03 20:23:31,United States,254,23033.0,152,9,143,yes
1144912,34,40.0,546.0,48931,2012-01-12 07:19:47,2018-09-08 11:44:23,,23,418.0,5,2,3,yes
1144912,35,8.0,1601.5,48931,2012-01-12 07:19:47,2018-09-08 11:44:23,,23,965.0,2,1,1,yes
1154589,34,528.0,41.0,39293,2012-01-17 18:12:09,2018-09-14 23:25:05,,182,25312.0,55,2,53,yes
1156810,35,35.0,573.5,49225,2012-01-18 17:34:03,2017-05-05 11:58:17,,17,9370.0,4,1,3,yes
1158943,30,18.0,1212.5,8007,2012-01-19 16:24:50,2013-01-31 10:54:25,England,10,6748.0,4,3,1,yes
1158943,31,15.0,1241.5,8007,2012-01-19 16:24:50,2013-01-31 10:54:25,England,10,7202.0,2,1,1,yes
1162798,29,15.0,1420.0,26429,2012-01-21 20:55:23,2018-09-06 19:57:55,Russia,193,384.0,2,1,1,yes
1147808,29,13.0,1510.0,11026,2012-01-13 13:57:27,2018-08-21 08:17:49,,6,1672.0,3,2,1,yes
1148931,29,13.0,1510.0,15669,2012-01-14 05:10:21,2018-09-10 10:54:19,"Sydney, Australia",50,2498.0,3,2,1,yes
561422,31,78.0,347.5,32899,2011-01-03 15:29:19,2018-09-15 21:01:21,,276,0.0,9,1,8,yes
1125993,35,13.0,1159.0,5091,2012-01-02 09:29:06,2018-09-14 08:04:47,"Kathmandu, Central Development Region, Nepal",59,190.0,3,1,2,yes
1130894,32,110.0,248.5,29741,2012-01-04 21:51:29,2018-09-12 09:46:36,"Berlin, Germany",291,1886.0,13,4,9,yes
1130894,35,56.0,356.5,29741,2012-01-04 21:51:29,2018-09-12 09:46:36,"Berlin, Germany",291,2770.0,12,10,2,yes
1130894,36,58.0,327.5,29741,2012-01-04 21:51:29,2018-09-12 09:46:36,"Berlin, Germany",291,956.0,8,2,6,yes
1138559,36,15.0,946.0,15048,2012-01-09 11:39:29,2018-09-14 21:08:55,"Athens, Greece",1038,229.0,2,1,1,yes
1142268,32,21.0,884.0,36704,2012-01-11 03:25:01,2018-04-04 08:21:32,,12,1887.0,6,5,1,yes
1136757,29,8.0,2029.0,7512,2012-01-08 05:37:33,2014-06-10 17:00:00,,8,4692.0,3,2,1,yes
1138245,29,8.0,2029.0,13533,2012-01-09 08:19:05,2018-09-11 07:43:03,Somewhere in the world,164,76.0,2,1,1,yes
1138245,30,87.0,320.0,13533,2012-01-09 08:19:05,2018-09-11 07:43:03,Somewhere in the world,164,4573.0,18,13,5,yes
1138245,31,60.0,438.5,13533,2012-01-09 08:19:05,2018-09-11 07:43:03,Somewhere in the world,164,5347.0,8,4,4,yes
1138245,33,53.0,386.5,13533,2012-01-09 08:19:05,2018-09-11 07:43:03,Somewhere in the world,164,19676.0,10,8,2,yes
1142370,29,8.0,2029.0,36897,2012-01-11 04:56:48,2018-03-13 17:34:11,Andhra Pradesh,32,1766.0,2,1,1,yes
1142370,32,9.0,1714.0,36897,2012-01-11 04:56:48,2018-03-13 17:34:11,Andhra Pradesh,32,1805.0,5,4,1,yes
1149024,29,6.0,2081.5,15897,2012-01-14 07:32:50,2017-12-06 16:34:14,,231,0.0,3,2,1,yes
1149024,33,43.0,460.0,15897,2012-01-14 07:32:50,2017-12-06 16:34:14,,231,4057.0,6,2,4,yes
1153172,31,26.0,843.0,34277,2012-01-17 04:27:58,2014-06-26 07:18:31,,99,24491.0,6,4,2,yes
1126393,36,4.0,1704.5,7681,2012-01-02 14:49:16,2018-08-31 14:16:15,,249,216.0,4,3,1,yes
1148905,30,85.0,324.0,15551,2012-01-14 04:18:48,2014-10-14 19:16:33,Chicago,45,10953.0,10,3,7,yes
1155825,30,35.0,702.5,45448,2012-01-18 09:27:17,2018-09-14 15:13:50,,25,5547.0,5,3,2,yes
1162078,30,83.0,329.0,22346,2012-01-21 08:53:38,2017-07-23 22:51:27,,97,192176.0,31,30,1,yes
1163501,33,25.0,723.0,29088,2012-01-22 13:49:31,2018-09-14 12:11:56,Netherlands,92,416.0,3,1,2,yes
1168077,34,15.0,1144.5,48838,2012-01-24 22:07:16,2018-09-14 17:18:35,"Buenos Aires, Argentina",36,2195.0,2,1,1,yes
569763,30,40.0,637.5,42590,2011-01-10 11:32:24,2018-09-12 14:29:05,"London, UK",42,2500.0,6,4,2,yes
1137034,33,375.0,62.0,8231,2012-01-08 12:11:28,2018-08-30 02:44:00,,127,144684.0,51,27,24,yes
1167332,33,50.0,410.0,45295,2012-01-24 15:20:40,2018-09-14 08:01:24,,25,3396.0,6,2,4,yes
247658,32,13.0,1282.0,28172,2010-01-10 21:55:23,2018-09-14 14:08:11,,160,509.0,3,1,2,yes
1166521,29,3.0,2514.0,42545,2012-01-24 07:49:25,2018-09-11 12:16:44,Dubai - United Arab Emirates,46,5004.0,2,1,1,yes
1132684,29,1.0,2563.0,37642,2012-01-05 16:58:01,2018-09-14 22:39:07,"Las Vegas, NV, USA",19,334.0,3,1,2,yes
1167227,32,15.0,1200.5,44977,2012-01-24 14:38:10,2018-09-10 06:06:16,,224,11919.0,2,1,1,yes
1163454,30,78.0,355.0,28878,2012-01-22 12:53:21,2018-09-10 07:52:02,,232,30189.0,25,19,6,yes
1163454,31,60.0,438.5,28878,2012-01-22 12:53:21,2018-09-10 07:52:02,,232,4559.0,7,2,5,yes
1136563,29,-4.0,2705.5,6354,2012-01-08 00:13:04,2014-03-11 12:37:42,,3,282.0,2,1,1,yes
1126065,29,-6.0,2721.0,5240,2012-01-02 10:31:02,2013-11-06 05:35:24,,6,1122.0,3,2,1,yes
1133011,30,893.0,22.0,40160,2012-01-05 20:18:08,2018-09-13 14:32:01,South Africa,4773,57433.0,96,11,85,yes
1133011,31,1308.0,12.0,40160,2012-01-05 20:18:08,2018-09-13 14:32:01,South Africa,4773,742.0,139,4,135,yes
1133011,32,2364.0,7.0,40160,2012-01-05 20:18:08,2018-09-13 14:32:01,South Africa,4773,254068.0,256,23,233,yes
1133011,33,1925.0,7.0,40160,2012-01-05 20:18:08,2018-09-13 14:32:01,South Africa,4773,3843.0,194,3,191,yes
1133011,34,1785.0,6.0,40160,2012-01-05 20:18:08,2018-09-13 14:32:01,South Africa,4773,1484.0,181,5,176,yes
1133011,35,2465.0,6.0,40160,2012-01-05 20:18:08,2018-09-13 14:32:01,South Africa,4773,54874.0,254,5,249,yes
1133011,36,2516.0,5.0,40160,2012-01-05 20:18:08,2018-09-13 14:32:01,South Africa,4773,45764.0,256,4,252,yes
1152240,31,255.0,114.0,30773,2012-01-16 16:19:43,2018-09-14 21:33:53,"Grenoble, France",101,976.0,26,1,25,yes
1159763,32,165.0,162.0,13206,2012-01-20 00:57:11,2018-09-16 01:19:47,"Cincinnati, OH",277,1657.0,17,1,16,yes
1159763,33,93.0,217.5,13206,2012-01-20 00:57:11,2018-09-16 01:19:47,"Cincinnati, OH",277,1251.0,11,1,10,yes
1159763,34,48.0,469.0,13206,2012-01-20 00:57:11,2018-09-16 01:19:47,"Cincinnati, OH",277,34335.0,8,5,3,yes
1147364,30,128.0,210.5,9321,2012-01-13 09:30:42,2014-08-15 14:13:40,"Vanagiri, India",379,417869.0,40,29,11,yes
1147364,31,54.0,481.5,9321,2012-01-13 09:30:42,2014-08-15 14:13:40,"Vanagiri, India",379,9663.0,12,9,3,yes
1147364,32,19.0,1096.5,9321,2012-01-13 09:30:42,2014-08-15 14:13:40,"Vanagiri, India",379,8236.0,12,9,3,yes
1163891,30,113.0,237.0,31083,2012-01-22 20:26:31,2018-09-11 14:21:04,"Kochi, Kerala, India",37,10034.0,14,4,10,yes
1144544,30,108.0,253.5,47716,2012-01-12 02:32:17,2018-09-14 21:48:47,"New York, United States",257,2227.0,14,4,10,yes
1146823,30,105.0,258.5,7526,2012-01-13 02:33:18,2018-09-10 07:30:17,"Berkeley, CA, USA",105,5115.0,12,3,9,yes
1149913,31,191.0,149.5,21050,2012-01-15 00:32:56,2018-09-15 10:20:14,,321,620.0,22,1,21,yes
1149913,32,175.0,152.5,21050,2012-01-15 00:32:56,2018-09-15 10:20:14,,321,3780.0,19,3,16,yes
1141343,30,98.0,287.5,30772,2012-01-10 16:43:29,2018-09-13 19:39:34,"Orem, UT",129,6633.0,14,7,7,yes
1132703,33,75.0,281.5,37701,2012-01-05 17:06:15,2018-08-27 12:12:18,,54,15579.0,12,9,3,yes
1132703,34,35.0,617.0,37701,2012-01-05 17:06:15,2018-08-27 12:12:18,,54,8039.0,6,5,1,yes
1158075,30,80.0,339.0,4619,2012-01-19 09:12:54,2018-09-14 03:37:01,"Hamilton, Waikato, New Zealand",58,22464.0,10,4,6,yes
562978,32,43.0,542.5,6289,2011-01-04 18:34:02,2018-09-13 17:26:55,Earth,62,2305.0,6,1,5,yes
1145431,33,25.0,723.0,1193,2012-01-12 11:44:35,2014-03-05 16:50:50,,11,2462.0,3,1,2,yes
1139482,30,68.0,403.5,19342,2012-01-09 19:50:25,2018-08-30 14:26:09,,70,12377.0,11,7,4,yes
